symbol,date,marketcap
VLRX,2017-06-30,41
VLTC,2017-06-30,8
VLY,2017-06-30,3123
VMC,2017-06-30,16429
VMI,2017-06-30,3448
VMW,2017-06-30,40787
VNCE,2017-06-30,27
VNDA,2017-06-30,735
VNO,2017-06-30,16407
VNOM,2017-06-30,1768
VNRX,2017-06-30,85
VNTR,2017-06-30,2131
VOLT,2017-06-30,69
VOXX,2017-06-30,177
VOYA,2017-06-30,7077
VPG,2017-06-30,233
VR,2017-06-30,4203
VRA,2017-06-30,340
VRAY,2017-06-30,341
VREX,2017-06-30,1201
VRME,2017-06-30,1
VRML,2017-06-30,89
VRNS,2017-06-30,1036
VRNT,2017-06-30,2500
VRRM,2017-06-30,523
VRS,2017-06-30,155
VRSK,2017-06-30,14147
VRSN,2017-06-30,9810
VRTS,2017-06-30,803
VRTU,2017-06-30,930
VRTV,2017-06-30,588
VRTX,2017-06-30,35481
VSAT,2017-06-30,3662
VSEC,2017-06-30,485
VSH,2017-06-30,2486
VSI,2017-06-30,211
VSLR,2017-06-30,610
VSM,2017-06-30,3710
VSR,2017-06-30,10
VST,2017-06-30,7151
VSTM,2017-06-30,113
VSTO,2017-06-30,1265
VTGN,2017-06-30,17
VTNR,2017-06-30,34
VTR,2017-06-30,24281
VTVT,2017-06-30,154
VUZI,2017-06-30,127
VVC,2017-06-30,4934
VVI,2017-06-30,1036
VVUS,2017-06-30,123
VVV,2017-06-30,4686
VWR,2017-06-30,4349
VXRT,2017-06-30,25
VYGR,2017-06-30,238
VZ,2017-06-30,190242
W,2017-06-30,6622
WAAS,2017-06-30,397
WAB,2017-06-30,7914
WABC,2017-06-30,1451
WAC,2017-06-30,25
WAFD,2017-06-30,2951
WAGE,2017-06-30,2550
WAIR,2017-06-30,932
WAL,2017-06-30,5235
WARM,2017-06-30,8
WASH,2017-06-30,896
WAT,2017-06-30,14455
WATT,2017-06-30,314
WAYN,2017-06-30,49
WBA,2017-06-30,85721
WBBW,2017-06-30,82
WBC,2017-06-30,7102
WBKC,2017-06-30,84
WBMD,2017-06-30,2368
WBS,2017-06-30,4756
WBT,2017-06-30,2666
WCC,2017-06-30,2648
WCFB,2017-06-30,26
WCG,2017-06-30,7849
WCN,2017-06-30,17192
WD,2017-06-30,1495
WDAY,2017-06-30,21976
WDC,2017-06-30,26182
WDDD,2017-06-30,9
WDFC,2017-06-30,1516
WDR,2017-06-30,1608
WEB,2017-06-30,1251
WEBK,2017-06-30,67
WEC,2017-06-30,19798
WEIN,2017-06-30,31
WELL,2017-06-30,27181
WEN,2017-06-30,3828
WERN,2017-06-30,2113
WES,2017-06-30,9311
WES2,2017-06-30,7983
WETF,2017-06-30,1357
WEX,2017-06-30,4442
WEYS,2017-06-30,285
WFBI,2017-06-30,442
WFC,2017-06-30,269598
WFM,2017-06-30,13423
WFTIQ,2017-06-30,4143
WG,2017-06-30,145
WGL,2017-06-30,4328
WGO,2017-06-30,941
WHF,2017-06-30,266
WHG,2017-06-30,512
WHHT,2017-06-30,12
WHLM,2017-06-30,40
WHLR,2017-06-30,90
WHR,2017-06-30,13591
WIFI,2017-06-30,677
WINA,2017-06-30,550
WING,2017-06-30,917
WINMQ,2017-06-30,597
WINT,2017-06-30,3
WIRE,2017-06-30,877
WK,2017-06-30,794
WKHS,2017-06-30,116
WLBA,2017-06-30,75
WLDN,2017-06-30,277
WLFC,2017-06-30,166
WLH,2017-06-30,760
WLK,2017-06-30,8752
WLKP,2017-06-30,673
WLKR,2017-06-30,9
WLL,2017-06-30,1915
WLMS,2017-06-30,60
WLTW,2017-06-30,19876
WM,2017-06-30,32635
WMAR,2017-06-30,324
WMB,2017-06-30,25348
WMC,2017-06-30,439
WMGI,2017-06-30,2853
WMK,2017-06-30,1259
WMLPQ,2017-06-30,4
WMS,2017-06-30,1092
WMT,2017-06-30,237170
WNC,2017-06-30,1359
WNEB,2017-06-30,307
WNRL,2017-06-30,1532
WOLV,2017-06-30,2
WOOF,2017-06-30,7514
WOR,2017-06-30,2981
WORX,2017-06-30,12
WOW,2017-06-30,1500
WP,2017-06-30,12869
WPC,2017-06-30,7171
WPG,2017-06-30,1666
WPX,2017-06-30,3844
WPZ,2017-06-30,38825
WR,2017-06-30,7431
WRB,2017-06-30,8325
WRD,2017-06-30,1210
WRE,2017-06-30,2511
WRI,2017-06-30,4018
WRK,2017-06-30,14243
WRLD,2017-06-30,685
WSBC,2017-06-30,1711
WSBF,2017-06-30,556
WSC,2017-06-30,627
WSCI,2017-06-30,9
WSFS,2017-06-30,1415
WSM,2017-06-30,4019
WSO,2017-06-30,5429
WSR,2017-06-30,481
WST,2017-06-30,6725
WSTC,2017-06-30,1950
WSTG,2017-06-30,82
WSTL,2017-06-30,48
WTBA,2017-06-30,377
WTFC,2017-06-30,4240
WTI,2017-06-30,277
WTM,2017-06-30,3829
WTRG,2017-06-30,5941
WTRH,2017-06-30,315
WTS,2017-06-30,2204
WTT,2017-06-30,33
WTTR,2017-06-30,930
WTXR,2017-06-30,6
WU,2017-06-30,9031
WUBA,2017-06-30,7839
WVE,2017-06-30,509
WVFC,2017-06-30,32
WVVI,2017-06-30,40
WW,2017-06-30,2553
WWD,2017-06-30,4289
WWE,2017-06-30,1623
WWR,2017-06-30,36
WWW,2017-06-30,2665
WY,2017-06-30,24996
WYND,2017-06-30,10497
WYNN,2017-06-30,13404
WYY,2017-06-30,37
X,2017-06-30,4225
XAN,2017-06-30,333
XBIO,2017-06-30,24
XBIT,2017-06-30,157
XBKS,2017-06-30,698
XCOOQ,2017-06-30,42
XCRA,2017-06-30,530
XEC,2017-06-30,9275
XEL,2017-06-30,23621
XELA,2017-06-30,656
XELB,2017-06-30,65
XENE,2017-06-30,57
XENT,2017-06-30,835
XHR,2017-06-30,2099
XL,2017-06-30,11435
XLNX,2017-06-30,15892
XLRN,2017-06-30,1229
XNCR,2017-06-30,1014
XOG,2017-06-30,2168
XOM,2017-06-30,341793
XOMA,2017-06-30,55
XONE,2017-06-30,172
XOXO,2017-06-30,460
XPER,2017-06-30,1432
XPL,2017-06-30,36
XPLR,2017-06-30,23
XPO,2017-06-30,7009
XRAY,2017-06-30,13882
XRM,2017-06-30,118
XRX,2017-06-30,7782
XSPA,2017-06-30,33
XTEG,2017-06-30,1590
XTNT,2017-06-30,12
XXII,2017-06-30,195
XYL,2017-06-30,10305
XYNO,2017-06-30,78
Y,2017-06-30,9344
YECO,2017-06-30,8
YELP,2017-06-30,2909
YEWB,2017-06-30,10
YEXT,2017-06-30,1140
YGYI,2017-06-30,110
YNDX,2017-06-30,8996
YOGA,2017-06-30,58
YORW,2017-06-30,446
YPPN,2017-06-30,3
YRCW,2017-06-30,394
YRIV,2017-06-30,2063
YTEN,2017-06-30,11
YUM,2017-06-30,25634
YUMA,2017-06-30,15
YUMC,2017-06-30,14730
YUME,2017-06-30,153
Z,2017-06-30,8994
ZAGG,2017-06-30,251
ZAIS,2017-06-30,77
ZAYO,2017-06-30,7954
ZBH,2017-06-30,24576
ZBRA,2017-06-30,5485
ZDGE,2017-06-30,23
ZEN,2017-06-30,2780
ZEUS,2017-06-30,204
ZFGN,2017-06-30,95
ZGNX,2017-06-30,333
ZION,2017-06-30,9079
ZIOP,2017-06-30,804
ZIVO,2017-06-30,8
ZIXI,2017-06-30,303
ZMTP,2017-06-30,29
ZN,2017-06-30,172
ZNGA,2017-06-30,3110
ZOES,2017-06-30,240
ZSAN,2017-06-30,46
ZTS,2017-06-30,29981
ZUMZ,2017-06-30,323
ZVO,2017-06-30,391
ZYME,2017-06-30,212
ZYNE,2017-06-30,212
ZYXI,2017-06-30,27
A,2017-09-30,21852
AA,2017-09-30,8729
AACH,2017-09-30,253
AAL,2017-09-30,23194
AAMC,2017-09-30,128
AAME,2017-09-30,70
AAN,2017-09-30,2928
AAOI,2017-09-30,1047
AAON,2017-09-30,1808
AAP,2017-09-30,7019
AAPC,2017-09-30,42
AAPL,2017-09-30,840867
AAT,2017-09-30,1841
AAWW,2017-09-30,1540
AAXN,2017-09-30,1168
AB,2017-09-30,2342
ABAX,2017-09-30,1030
ABB,2017-09-30,53660
ABBV,2017-09-30,145826
ABC,2017-09-30,17730
ABCB,2017-09-30,1745
ABCD,2017-09-30,291
ABCO,2017-09-30,2180
ABCP,2017-09-30,8
ABDC,2017-09-30,135
ABEO,2017-09-30,697
ABG,2017-09-30,1251
ABHD,2017-09-30,8
ABIO,2017-09-30,14
ABM,2017-09-30,2619
ABMC,2017-09-30,4
ABMD,2017-09-30,7919
ABR,2017-09-30,515
ABT,2017-09-30,93673
ABTX,2017-09-30,499
ABUS,2017-09-30,321
AC,2017-09-30,833
ACAD,2017-09-30,4321
ACBI,2017-09-30,441
ACC,2017-09-30,5868
ACCO,2017-09-30,1324
ACEL,2017-09-30,551
ACER,2017-09-30,65
ACET,2017-09-30,320
ACFC,2017-09-30,135
ACFN,2017-09-30,6
ACGL,2017-09-30,12623
ACHC,2017-09-30,3534
ACHN,2017-09-30,574
ACHV,2017-09-30,11
ACIA,2017-09-30,1694
ACIW,2017-09-30,2712
ACLS,2017-09-30,980
ACM,2017-09-30,5580
ACMC,2017-09-30,4
ACMR,2017-09-30,93
ACN,2017-09-30,91628
ACNB,2017-09-30,195
ACOR,2017-09-30,1194
ACRE,2017-09-30,378
ACRS,2017-09-30,684
ACRX,2017-09-30,153
ACSF,2017-09-30,111
ACTA,2017-09-30,506
ACTG,2017-09-30,221
ACU,2017-09-30,76
ACUR,2017-09-30,9
ACY,2017-09-30,19
ADAP,2017-09-30,751
ADBE,2017-09-30,74345
ADC,2017-09-30,1419
ADES,2017-09-30,237
ADI,2017-09-30,33107
ADM,2017-09-30,23385
ADMA,2017-09-30,69
ADMG,2017-09-30,10
ADMP,2017-09-30,160
ADMS,2017-09-30,538
ADMT,2017-09-30,11
ADNT,2017-09-30,7527
ADOM,2017-09-30,352
ADP,2017-09-30,49644
ADRO,2017-09-30,705
ADS,2017-09-30,12489
ADSK,2017-09-30,25434
ADSW,2017-09-30,2110
ADTN,2017-09-30,1077
ADUS,2017-09-30,403
ADVM,2017-09-30,147
ADXS,2017-09-30,131
ADYX,2017-09-30,15
AE,2017-09-30,179
AEE,2017-09-30,14562
AEGG,2017-09-30,3
AEGN,2017-09-30,800
AEHR,2017-09-30,76
AEIS,2017-09-30,3293
AEL,2017-09-30,2563
AEMD,2017-09-30,14
AEO,2017-09-30,2702
AEP,2017-09-30,35478
AERI,2017-09-30,2016
AES,2017-09-30,7201
AESE,2017-09-30,169
AET,2017-09-30,54127
AEY,2017-09-30,15
AFAM,2017-09-30,752
AFG,2017-09-30,9080
AFH,2017-09-30,234
AFI,2017-09-30,406
AFL,2017-09-30,32677
AFSI,2017-09-30,2386
AGCO,2017-09-30,5680
AGEN,2017-09-30,395
AGFS,2017-09-30,308
AGHC,2017-09-30,10
AGIO,2017-09-30,3127
AGLE,2017-09-30,81
AGM,2017-09-30,741
AGN,2017-09-30,63422
AGNC,2017-09-30,7724
AGNU,2017-09-30,3
AGO,2017-09-30,4437
AGR,2017-09-30,15121
AGRX,2017-09-30,144
AGTC,2017-09-30,66
AGX,2017-09-30,981
AGYS,2017-09-30,283
AHC,2017-09-30,103
AHGP,2017-09-30,1672
AHH,2017-09-30,631
AHL,2017-09-30,2483
AHPI,2017-09-30,8
AHT,2017-09-30,627
AI,2017-09-30,320
AIG,2017-09-30,55598
AIKI,2017-09-30,9
AIM,2017-09-30,10
AIMC,2017-09-30,1406
AIMT,2017-09-30,1409
AIN,2017-09-30,1893
AINC,2017-09-30,147
AINV,2017-09-30,1336
AIR,2017-09-30,1293
AIRG,2017-09-30,87
AIRI,2017-09-30,26
AIRT,2017-09-30,38
AIT,2017-09-30,2550
AIV,2017-09-30,6925
AIZ,2017-09-30,5268
AJG,2017-09-30,11216
AJRD,2017-09-30,2522
AJX,2017-09-30,260
AKAM,2017-09-30,8723
AKAO,2017-09-30,634
AKBA,2017-09-30,872
AKCA,2017-09-30,1462
AKER,2017-09-30,6
AKOM,2017-09-30,238
AKR,2017-09-30,2364
AKRX,2017-09-30,4108
AKS,2017-09-30,1544
AKTS,2017-09-30,114
AL,2017-09-30,4387
ALB,2017-09-30,15310
ALBO,2017-09-30,199
ALCO,2017-09-30,273
ALDR,2017-09-30,777
ALDW,2017-09-30,792
ALDX,2017-09-30,109
ALE,2017-09-30,3942
ALEX,2017-09-30,2196
ALG,2017-09-30,1238
ALGN,2017-09-30,16824
ALGT,2017-09-30,2171
ALIM,2017-09-30,93
ALJJ,2017-09-30,124
ALK,2017-09-30,8627
ALKS,2017-09-30,8132
ALL,2017-09-30,33516
ALLE,2017-09-30,7942
ALLM,2017-09-30,12
ALLY,2017-09-30,11234
ALNA,2017-09-30,256
ALNY,2017-09-30,11393
ALOG,2017-09-30,1043
ALOT,2017-09-30,91
ALPN,2017-09-30,92
ALPP,2017-09-30,7
ALRM,2017-09-30,2003
ALRN,2017-09-30,184
ALSK,2017-09-30,116
ALSN,2017-09-30,5804
ALT,2017-09-30,36
ALTD,2017-09-30,31
ALTM,2017-09-30,459
ALTR,2017-09-30,1476
ALTX,2017-09-30,1
ALV,2017-09-30,10738
ALX,2017-09-30,2140
ALXN,2017-09-30,29735
AM,2017-09-30,3688
AM2,2017-09-30,5654
AMAG,2017-09-30,564
AMAT,2017-09-30,57980
AMBA,2017-09-30,1920
AMBC,2017-09-30,753
AMBR,2017-09-30,201
AMC,2017-09-30,1698
AMCX,2017-09-30,3360
AMD,2017-09-30,11270
AME,2017-09-30,15523
AMED,2017-09-30,1940
AMG,2017-09-30,10462
AMGN,2017-09-30,132093
AMH,2017-09-30,5895
AMID,2017-09-30,975
AMKR,2017-09-30,2597
AMN,2017-09-30,2077
AMNB,2017-09-30,347
AMOT,2017-09-30,252
AMP,2017-09-30,22775
AMPE,2017-09-30,66
AMPH,2017-09-30,845
AMPY,2017-09-30,402
AMPY1,2017-09-30,267
AMRB,2017-09-30,92
AMRC,2017-09-30,375
AMRK,2017-09-30,111
AMRN,2017-09-30,944
AMRQQ,2017-09-30,1339
AMRS,2017-09-30,139
AMS,2017-09-30,16
AMSC,2017-09-30,88
AMSF,2017-09-30,1177
AMSWA,2017-09-30,363
AMT,2017-09-30,60137
AMTD,2017-09-30,26703
AMTX,2017-09-30,16
AMTY,2017-09-30,1
AMWD,2017-09-30,1789
AMZN,2017-09-30,496165
AN,2017-09-30,4877
ANAB,2017-09-30,1123
ANAT,2017-09-30,3247
ANCB,2017-09-30,62
ANCX,2017-09-30,568
ANDA2,2017-09-30,52
ANDE,2017-09-30,973
ANDR,2017-09-30,5
ANDV,2017-09-30,16438
ANDX,2017-09-30,7691
ANET,2017-09-30,14241
ANF,2017-09-30,1074
ANFC,2017-09-30,8
ANGI,2017-09-30,3081
ANGO,2017-09-30,625
ANH,2017-09-30,558
ANIK,2017-09-30,833
ANIP,2017-09-30,653
ANIX,2017-09-30,45
ANSS,2017-09-30,11510
ANTH,2017-09-30,19
ANTM,2017-09-30,51339
ANY,2017-09-30,6
AOBC,2017-09-30,791
AON,2017-09-30,36844
AOS,2017-09-30,10257
AOSL,2017-09-30,409
AP,2017-09-30,197
APA,2017-09-30,16866
APAM,2017-09-30,2572
APC,2017-09-30,27193
APD,2017-09-30,34098
APDN,2017-09-30,65
APEI,2017-09-30,330
APEN,2017-09-30,77
APEX,2017-09-30,32
APH,2017-09-30,26299
APLE,2017-09-30,4218
APLP,2017-09-30,922
APLS,2017-09-30,718
APO,2017-09-30,5946
APOG,2017-09-30,1329
APPF,2017-09-30,1601
APPN,2017-09-30,1527
APPS,2017-09-30,107
APRN,2017-09-30,878
APT,2017-09-30,58
APTI,2017-09-30,859
APTS,2017-09-30,687
APTV,2017-09-30,26329
APU,2017-09-30,4158
APVO,2017-09-30,53
APYX,2017-09-30,107
AQ,2017-09-30,368
AQB,2017-09-30,52
AQMS,2017-09-30,108
AQUA,2017-09-30,2548
AR,2017-09-30,6245
ARA,2017-09-30,391
ARAV,2017-09-30,77
ARAY,2017-09-30,365
ARC,2017-09-30,160
ARCB,2017-09-30,841
ARCC,2017-09-30,6872
ARCH,2017-09-30,1710
ARCW,2017-09-30,40
ARCX,2017-09-30,323
ARDM,2017-09-30,59
ARDX,2017-09-30,266
ARE,2017-09-30,11502
ARES,2017-09-30,1539
AREX,2017-09-30,214
ARGO,2017-09-30,1816
ARGS,2017-09-30,13
ARI,2017-09-30,1924
ARII,2017-09-30,748
ARKR,2017-09-30,88
ARL,2017-09-30,142
ARLP,2017-09-30,2523
ARLZ,2017-09-30,140
ARMK,2017-09-30,10009
ARMP,2017-09-30,8
ARNA,2017-09-30,1010
AROC,2017-09-30,839
AROW,2017-09-30,477
ARPO,2017-09-30,159
ARQL,2017-09-30,91
ARR,2017-09-30,1105
ARRS,2017-09-30,5287
ARRY,2017-09-30,2084
ARTH,2017-09-30,109
ARTNA,2017-09-30,361
ARTW,2017-09-30,9
ARTX,2017-09-30,106
ARW,2017-09-30,7028
ARWR,2017-09-30,295
ASAE,2017-09-30,1
ASB,2017-09-30,3781
ASCMA,2017-09-30,145
ASFI,2017-09-30,38
ASGN,2017-09-30,3004
ASH,2017-09-30,4220
ASIX,2017-09-30,1258
ASMB,2017-09-30,552
ASML,2017-09-30,73720
ASNA,2017-09-30,447
ASNB,2017-09-30,2
ASPN,2017-09-30,108
ASPS,2017-09-30,463
ASPU,2017-09-30,118
ASRT,2017-09-30,369
ASRV,2017-09-30,76
AST,2017-09-30,147
ASTC,2017-09-30,16
ASTE,2017-09-30,1248
ASUR,2017-09-30,160
ASV,2017-09-30,81
ASYS,2017-09-30,184
AT,2017-09-30,277
ATAX,2017-09-30,367
ATCO,2017-09-30,711
ATEA,2017-09-30,9
ATEC,2017-09-30,46
ATEN,2017-09-30,528
ATEX,2017-09-30,432
ATGE,2017-09-30,2209
ATH,2017-09-30,10338
ATHN,2017-09-30,4812
ATHX,2017-09-30,224
ATI,2017-09-30,2668
ATIS,2017-09-30,12
ATKR,2017-09-30,1320
ATLC,2017-09-30,32
ATLO,2017-09-30,268
ATLS,2017-09-30,3
ATLT,2017-09-30,23
ATMS,2017-09-30,6
ATNI,2017-09-30,844
ATNM,2017-09-30,48
ATNX,2017-09-30,980
ATO,2017-09-30,9197
ATOM,2017-09-30,40
ATOS,2017-09-30,8
ATR,2017-09-30,5429
ATRA,2017-09-30,455
ATRC,2017-09-30,722
ATRI,2017-09-30,1222
ATRM,2017-09-30,2
ATRO,2017-09-30,969
ATRS,2017-09-30,394
ATRX,2017-09-30,22
ATSG,2017-09-30,1411
ATUS,2017-09-30,18876
ATVI,2017-09-30,49093
ATXI,2017-09-30,53
AUB,2017-09-30,1519
AUBN,2017-09-30,126
AUMN,2017-09-30,40
AUPH,2017-09-30,307
AUTO,2017-09-30,89
AVA,2017-09-30,3349
AVAV,2017-09-30,1263
AVB,2017-09-30,24882
AVCT,2017-09-30,376
AVD,2017-09-30,675
AVDL,2017-09-30,390
AVEO,2017-09-30,393
AVGO,2017-09-30,101193
AVGR,2017-09-30,9
AVHI,2017-09-30,383
AVID,2017-09-30,177
AVLNF,2017-09-30,20
AVNI,2017-09-30,1
AVNS,2017-09-30,2112
AVNW,2017-09-30,80
AVP,2017-09-30,986
AVT,2017-09-30,4819
AVX,2017-09-30,3058
AVXL,2017-09-30,160
AVXS,2017-09-30,3132
AVY,2017-09-30,9019
AWI,2017-09-30,2696
AWK,2017-09-30,14990
AWR,2017-09-30,1893
AWRE,2017-09-30,100
AWSM,2017-09-30,6
AWX,2017-09-30,7
AX,2017-09-30,1776
AXAS,2017-09-30,328
AXDX,2017-09-30,1141
AXE,2017-09-30,2666
AXGN,2017-09-30,666
AXGT,2017-09-30,651
AXIM,2017-09-30,353
AXL,2017-09-30,2032
AXP,2017-09-30,80717
AXR,2017-09-30,57
AXS,2017-09-30,4609
AXSM,2017-09-30,120
AXTA,2017-09-30,6968
AXTI,2017-09-30,353
AYI,2017-09-30,7071
AYR,2017-09-30,1846
AYTU,2017-09-30,16
AYX,2017-09-30,1244
AZN,2017-09-30,84758
AZO,2017-09-30,15494
AZPN,2017-09-30,4716
AZRX,2017-09-30,39
AZZ,2017-09-30,1231
B,2017-09-30,3690
BA,2017-09-30,152075
BABA,2017-09-30,452149
BABB,2017-09-30,5
BAC,2017-09-30,268749
BAH,2017-09-30,5448
BANC,2017-09-30,1023
BAND,2017-09-30,390
BANF,2017-09-30,1775
BANR,2017-09-30,1961
BANT,2017-09-30,8
BAS,2017-09-30,560
BASI,2017-09-30,18
BAX,2017-09-30,34549
BB,2017-09-30,5236
BBBY,2017-09-30,3712
BBCP,2017-09-30,280
BBDC,2017-09-30,633
BBEPQ,2017-09-30,9
BBG,2017-09-30,352
BBGI,2017-09-30,309
BBI,2017-09-30,28
BBOX,2017-09-30,47
BBQ,2017-09-30,29
BBRG,2017-09-30,34
BBSI,2017-09-30,435
BBW,2017-09-30,128
BBX,2017-09-30,792
BBY,2017-09-30,17078
BC,2017-09-30,4739
BCBP,2017-09-30,182
BCC,2017-09-30,1356
BCDA,2017-09-30,187
BCEI,2017-09-30,670
BCLI,2017-09-30,76
BCO,2017-09-30,4171
BCOR,2017-09-30,1130
BCOV,2017-09-30,246
BCPC,2017-09-30,2649
BCR,2017-09-30,23603
BCRHF,2017-09-30,130
BCRX,2017-09-30,442
BCS,2017-09-30,41591
BCTF,2017-09-30,48
BDC,2017-09-30,3438
BDGE,2017-09-30,663
BDIC,2017-09-30,7
BDL,2017-09-30,44
BDMS,2017-09-30,10
BDN,2017-09-30,3071
BDR,2017-09-30,4
BDSI,2017-09-30,320
BDX,2017-09-30,47855
BEAT,2017-09-30,971
BEBE,2017-09-30,42
BECN,2017-09-30,3545
BEDU,2017-09-30,2135
BEL,2017-09-30,1547
BELFA,2017-09-30,303
BEN,2017-09-30,23714
BEP,2017-09-30,5635
BERY,2017-09-30,7620
BETR,2017-09-30,467
BF.B,2017-09-30,23610
BFAM,2017-09-30,5204
BFGC,2017-09-30,15
BFIN,2017-09-30,294
BFRE,2017-09-30,0
BFS,2017-09-30,1359
BFYT,2017-09-30,287
BG,2017-09-30,9774
BGC,2017-09-30,991
BGCP,2017-09-30,4267
BGFV,2017-09-30,161
BGG,2017-09-30,1030
BGNE,2017-09-30,3960
BGS,2017-09-30,2176
BGSF,2017-09-30,153
BH,2017-09-30,718
BHAC,2017-09-30,30
BHB,2017-09-30,446
BHBK,2017-09-30,544
BHC,2017-09-30,4955
BHE,2017-09-30,1588
BHF,2017-09-30,7025
BHLB,2017-09-30,1597
BHR,2017-09-30,297
BHTG,2017-09-30,27
BHVN,2017-09-30,1111
BICX,2017-09-30,21
BID,2017-09-30,2512
BIDU,2017-09-30,84570
BIEI,2017-09-30,3
BIG,2017-09-30,2319
BIIB,2017-09-30,66487
BIMI,2017-09-30,7
BIO,2017-09-30,7271
BIOA,2017-09-30,20
BIOC,2017-09-30,28
BIOL,2017-09-30,51
BIQI,2017-09-30,23
BIVV,2017-09-30,6108
BJRI,2017-09-30,654
BK,2017-09-30,53537
BKCC,2017-09-30,533
BKD,2017-09-30,1808
BKE,2017-09-30,966
BKEP,2017-09-30,201
BKGM,2017-09-30,105
BKH,2017-09-30,3439
BKI,2017-09-30,6829
BKJ,2017-09-30,120
BKKN,2017-09-30,3
BKMU,2017-09-30,464
BKNG,2017-09-30,85040
BKR,2017-09-30,38966
BKS,2017-09-30,514
BKSC,2017-09-30,94
BKTI,2017-09-30,50
BKU,2017-09-30,3657
BKYI,2017-09-30,16
BL,2017-09-30,1826
BLBD,2017-09-30,468
BLCM,2017-09-30,354
BLD,2017-09-30,2279
BLDR,2017-09-30,2050
BLFS,2017-09-30,73
BLIN,2017-09-30,12
BLK,2017-09-30,73840
BLKB,2017-09-30,4488
BLL,2017-09-30,14519
BLMN,2017-09-30,1595
BLMT,2017-09-30,294
BLNK,2017-09-30,27
BLPH,2017-09-30,63
BLUE,2017-09-30,6407
BLVD,2017-09-30,462
BMCH,2017-09-30,1461
BMI,2017-09-30,1350
BMO,2017-09-30,60327
BMRA,2017-09-30,23
BMRC,2017-09-30,420
BMRN,2017-09-30,15364
BMS,2017-09-30,4111
BMTC,2017-09-30,746
BMY,2017-09-30,102143
BNCL,2017-09-30,1284
BNED,2017-09-30,332
BNET,2017-09-30,18
BNFT,2017-09-30,919
BNS,2017-09-30,77228
BOBE,2017-09-30,1548
BOCH,2017-09-30,189
BOH,2017-09-30,3554
BOJA,2017-09-30,479
BOKF,2017-09-30,5744
BOLD,2017-09-30,773
BOMN,2017-09-30,246
BONT,2017-09-30,15
BOOM,2017-09-30,268
BOOT,2017-09-30,252
BOTJ,2017-09-30,64
BOX,2017-09-30,2884
BPFH,2017-09-30,1334
BPL,2017-09-30,7840
BPMC,2017-09-30,2665
BPMP,2017-09-30,1888
BPMX,2017-09-30,15
BPOP,2017-09-30,3513
BPTH,2017-09-30,35
BR,2017-09-30,9980
BRC,2017-09-30,2002
BREW,2017-09-30,340
BRG,2017-09-30,270
BRID,2017-09-30,122
BRK.B,2017-09-30,457016
BRKL,2017-09-30,1182
BRKR,2017-09-30,4876
BRKS,2017-09-30,2015
BRN,2017-09-30,16
BRO,2017-09-30,6884
BRQS,2017-09-30,106
BRSS,2017-09-30,767
BRSWQ,2017-09-30,331
BRT,2017-09-30,154
BRTX,2017-09-30,19
BRX,2017-09-30,5611
BSET,2017-09-30,392
BSF,2017-09-30,387
BSFT,2017-09-30,1650
BSGM,2017-09-30,39
BSIG,2017-09-30,1672
BSM,2017-09-30,3470
BSPM,2017-09-30,4
BSQR,2017-09-30,61
BSRC,2017-09-30,2
BSRR,2017-09-30,376
BSTC,2017-09-30,324
BSTG,2017-09-30,8
BSX,2017-09-30,38853
BTCY,2017-09-30,64
BTE,2017-09-30,715
BTHE,2017-09-30,3
BTHT,2017-09-30,10
BTN,2017-09-30,88
BTU,2017-09-30,3103
BUFF,2017-09-30,5413
BURL,2017-09-30,6715
BUSE,2017-09-30,1442
BV1,2017-09-30,441
BVSN,2017-09-30,20
BVXV,2017-09-30,966
BW,2017-09-30,168
BWA,2017-09-30,11033
BWEN,2017-09-30,45
BWFG,2017-09-30,273
BWL.A,2017-09-30,75
BWLD,2017-09-30,1599
BWP,2017-09-30,3617
BWXT,2017-09-30,5815
BX,2017-09-30,20729
BXC,2017-09-30,89
BXMT,2017-09-30,2970
BXP,2017-09-30,19064
BXS,2017-09-30,2863
BY,2017-09-30,598
BYBK,2017-09-30,123
BYD,2017-09-30,3104
BYFC,2017-09-30,63
BYRN,2017-09-30,8
BZH,2017-09-30,676
C,2017-09-30,196259
CA,2017-09-30,13860
CAA,2017-09-30,4894
CAAS,2017-09-30,163
CABO,2017-09-30,4024
CAC,2017-09-30,673
CACC,2017-09-30,5563
CACI,2017-09-30,3281
CADE,2017-09-30,1897
CAFD,2017-09-30,1164
CAG,2017-09-30,13727
CAH,2017-09-30,20069
CAI,2017-09-30,651
CAKE,2017-09-30,1998
CAL,2017-09-30,1326
CALA,2017-09-30,597
CALD,2017-09-30,1765
CALI,2017-09-30,12
CALL,2017-09-30,125
CALM,2017-09-30,1877
CALX,2017-09-30,271
CAMP,2017-09-30,704
CANB,2017-09-30,2
CAPL,2017-09-30,893
CAPR,2017-09-30,70
CAR,2017-09-30,3004
CARA,2017-09-30,422
CARB,2017-09-30,638
CARG,2017-09-30,3164
CARO,2017-09-30,663
CARS,2017-09-30,1740
CART,2017-09-30,38
CARV,2017-09-30,12
CASC,2017-09-30,208
CASH,2017-09-30,815
CASI,2017-09-30,142
CASM,2017-09-30,22
CASS,2017-09-30,708
CASY,2017-09-30,4447
CAT,2017-09-30,77392
CATB,2017-09-30,46
CATC,2017-09-30,292
CATM,2017-09-30,947
